id,formatted_address,lat,lng,location_type,record_date,grade,record_type
245697,"""132 E Howard St, Quincy, MA 02169, USA""",42.241119,-70.978462,"""ROOFTOP""",2003-05-09 00:00:00,3,2014_leak
245692,"""27 Brook Hill Rd, Milton, MA 02186, USA""",42.268619,-71.072838,"""ROOFTOP""",2003-05-11 00:00:00,3,2014_leak
245888,"""31 Silver Hill Rd, Weston, MA 02493, USA""",42.393334,-71.305261,"""ROOFTOP""",2003-05-13 00:00:00,3,2014_leak
248542,"""86 Rosewood Ave, Billerica, MA 01821, USA""",42.560773,-71.293405,"""ROOFTOP""",2003-05-14 00:00:00,3,2014_leak
245937,"""1031 Brush Hill Rd, Milton, MA 02186, USA""",42.239173,-71.121025,"""ROOFTOP""",2003-05-15 00:00:00,3,2014_leak
245992,"""93 Webb St, Weymouth, MA 02188, USA""",42.221199,-70.960886,"""ROOFTOP""",2003-05-16 00:00:00,3,2014_leak
247693,"""Beechwood St & Locust Rd, Cohasset, MA 02025, USA""",42.227338,-70.798002,"""APPROXIMATE""",2003-05-25 00:00:00,3,2014_leak
246461,"""17 Ames St, Boston, MA 02124, USA""",42.290223,-71.086348,"""RANGE_INTERPOLATED""",2003-05-29 00:00:00,3,2014_leak
246456,"""42 Bailey St, Boston, MA 02124, USA""",42.284104,-71.068374,"""ROOFTOP""",2003-05-29 00:00:00,3,2014_leak
248243,"""Harvard, MA, USA""",42.500092,-71.582844,"""APPROXIMATE""",2003-05-30 00:00:00,3,2014_leak
248238,"""Harvard, MA, USA""",42.500092,-71.582844,"""APPROXIMATE""",2003-05-30 00:00:00,3,2014_leak
248240,"""Harvard, MA, USA""",42.500092,-71.582844,"""APPROXIMATE""",2003-05-30 00:00:00,3,2014_leak
247160,"""45 Pine St, Leicester, MA 01524, USA""",42.243746,-71.913832,"""ROOFTOP""",2003-06-02 00:00:00,3,2014_leak
247166,"""Leicester, MA, USA""",42.245926,-71.908684,"""APPROXIMATE""",2003-06-02 00:00:00,3,2014_leak
247163,"""Blueberry Hill Dr, Spencer, MA 01562, USA""",42.193071,-71.987692,"""GEOMETRIC_CENTER""",2003-06-02 00:00:00,3,2014_leak
247165,"""1548 Main St, Leicester, MA 01524, USA""",42.245903,-71.933509,"""RANGE_INTERPOLATED""",2003-06-02 00:00:00,3,2014_leak
247520,"""5 Townsend Rd, Lynnfield, MA 01940, USA""",42.545897,-71.060411,"""ROOFTOP""",2003-06-04 00:00:00,3,2014_leak
247509,"""419 Chestnut St, Lynnfield, MA 01940, USA""",42.548678,-71.062891,"""ROOFTOP""",2003-06-04 00:00:00,3,2014_leak
246577,"""44 Birch St, Marblehead, MA 01945, USA""",42.492301,-70.879555,"""ROOFTOP""",2003-06-04 00:00:00,3,2014_leak
247523,"""330 Walnut St, Lynnfield, MA 01940, USA""",42.517383,-71.030695,"""ROOFTOP""",2003-06-05 00:00:00,3,2014_leak
247159,"""E Main St, East Brookfield, MA 01515, USA""",42.227748,-72.041221,"""GEOMETRIC_CENTER""",2003-06-05 00:00:00,3,2014_leak
246682,"""17 Hanian Dr, East Weymouth, MA 02189, USA""",42.227444,-70.933186,"""ROOFTOP""",2003-06-06 00:00:00,3,2014_leak
246799,"""Holly Cir, Cohasset, MA 02025, USA""",42.256768,-70.825606,"""GEOMETRIC_CENTER""",2003-06-06 00:00:00,3,2014_leak
246688,"""301 Berkeley St, Boston, MA 02116, USA""",42.354327,-71.074306,"""ROOFTOP""",2003-06-07 00:00:00,3,2014_leak
246788,"""Jerusalem Rd & Jerusalem Ln, Cohasset, MA 02025, USA""",42.25964,-70.811087,"""APPROXIMATE""",2003-06-09 00:00:00,3,2014_leak
255092,"""7 Fuller Rd, Wellesley Hills, MA 02481, USA""",42.317654,-71.271543,"""ROOFTOP""",2003-06-10 00:00:00,3,2014_leak
246795,"""278 Jerusalem Rd, Cohasset, MA 02025, USA""",42.25865,-70.812118,"""ROOFTOP""",2003-06-11 00:00:00,3,2014_leak
246794,"""Jerusalem Rd & Jerusalem Ln, Cohasset, MA 02025, USA""",42.25964,-70.811087,"""APPROXIMATE""",2003-06-11 00:00:00,3,2014_leak
246779,"""179 Washington Ave, Revere, MA 02151, USA""",42.416962,-71.03163,"""ROOFTOP""",2003-06-11 00:00:00,3,2014_leak
267119,"""Wareham, MA, USA""",41.761451,-70.719734,"""APPROXIMATE""",2003-06-12 00:00:00,3,2014_leak
246798,"""426 Atlantic Ave, Cohasset, MA 02025, USA""",42.259096,-70.80785,"""ROOFTOP""",2003-06-12 00:00:00,3,2014_leak
246984,"""Florence St & Hurd St, Melrose, MA 02176, USA""",42.454617,-71.072988,"""APPROXIMATE""",2003-06-12 00:00:00,3,2014_leak
246850,"""River St, Quincy, MA 02169, USA""",42.249553,-70.984071,"""GEOMETRIC_CENTER""",2003-06-12 00:00:00,3,2014_leak
247154,"""21 School St, Marion, MA 02738, USA""",41.703516,-70.764437,"""RANGE_INTERPOLATED""",2003-06-13 00:00:00,3,2014_leak
247818,"""White Head Rd, Cohasset, MA 02025, USA""",42.247127,-70.788366,"""GEOMETRIC_CENTER""",2003-06-13 00:00:00,3,2014_leak
246878,"""14 Lothrop Ave, Milton, MA 02186, USA""",42.258791,-71.095089,"""ROOFTOP""",2003-06-13 00:00:00,3,2014_leak
247816,"""143 Atlantic Ave, Cohasset, MA 02025, USA""",42.25049,-70.791255,"""ROOFTOP""",2003-06-13 00:00:00,3,2014_leak
246976,"""45 Newbury St, Revere, MA 02151, USA""",42.415336,-71.026814,"""ROOFTOP""",2003-06-16 00:00:00,3,2014_leak
